year,state_abbr,platform,total_plan_selections,new_consumers,avg_monthly_premium,avg_premium_after_aptc,aptc_consumers,aptc_avg_amount,aptc_avg_premium_after,csr_consumers,total_reenrollees,age_0_17,age_18_25,age_26_34,age_35_44,age_45_54,age_55_64,age_65_plus,male,female,premium_lte_10,pct_with_aptc
2024,OK,HC.gov,277436.0,68787.0,632.0,79.0,266919.0,575.0,57.0,138774.0,208649.0,31570.0,25757.0,42520.0,58495.0,55590.0,61051.0,2453.0,135211.0,142225.0,155820.0,96.2
2024,OR,HC.gov,145509.0,29960.0,655.0,231.0,117714.0,524.0,164.0,39327.0,115549.0,11781.0,9204.0,20439.0,25987.0,28611.0,48137.0,1350.0,66044.0,79465.0,21955.0,80.9
2024,PA,SBM,434571.0,89745.0,641.0,180.0,378342.0,530.0,133.0,128273.0,344826.0,29509.0,33454.0,70070.0,71757.0,76969.0,147870.0,4942.0,202242.0,232329.0,84480.0,87.1
2024,RI,SBM,36121.0,10164.0,545.0,152.0,31196.0,454.0,106.0,13452.0,25957.0,1679.0,3215.0,6456.0,6447.0,6852.0,10533.0,939.0,16254.0,19863.0,10936.0,86.4
2024,SC,HC.gov,571175.0,137448.0,599.0,69.0,547213.0,553.0,50.0,243616.0,433727.0,47387.0,60875.0,96720.0,111570.0,115990.0,133697.0,4936.0,278177.0,292998.0,337379.0,95.8
2024,SD,HC.gov,52974.0,9537.0,695.0,114.0,50436.0,611.0,92.0,20081.0,43437.0,10635.0,4794.0,8079.0,8858.0,7342.0,13050.0,216.0,25760.0,27214.0,19159.0,95.2
2024,TN,HC.gov,555103.0,154054.0,622.0,73.0,525633.0,580.0,45.0,293599.0,401049.0,38502.0,52156.0,98062.0,113563.0,118228.0,129103.0,5489.0,277956.0,277147.0,329828.0,94.7
2024,TX,HC.gov,3484632.0,957080.0,566.0,50.0,3357161.0,536.0,33.0,1697497.0,2527552.0,428818.0,415323.0,565343.0,654226.0,663716.0,679353.0,77853.0,1654391.0,1830241.0,2158968.0,96.3
2024,UT,HC.gov,366939.0,77681.0,468.0,67.0,349705.0,421.0,48.0,197064.0,289258.0,104234.0,46738.0,63408.0,58110.0,45562.0,45635.0,3252.0,179174.0,187765.0,183736.0,95.3
2024,VA,SBM,400058.0,57029.0,473.0,119.0,350008.0,405.0,75.0,130496.0,343029.0,51966.0,37200.0,58560.0,68155.0,73872.0,99924.0,10381.0,190840.0,209218.0,137980.0,87.5
2024,VT,SBM,30027.0,4982.0,874.0,243.0,26592.0,702.0,178.0,8354.0,25045.0,1815.0,2527.0,4734.0,5305.0,5645.0,9656.0,345.0,14317.0,15709.0,3598.0,88.6
2024,WA,SBM,272494.0,59813.0,595.0,271.0,194683.0,453.0,160.0,90947.0,212681.0,18304.0,26107.0,47096.0,49119.0,48621.0,76957.0,6290.0,123031.0,149463.0,36871.0,71.4
2024,WI,HC.gov,266327.0,60605.0,671.0,166.0,235587.0,572.0,117.0,93812.0,205722.0,17426.0,19876.0,36459.0,39928.0,44476.0,106526.0,1636.0,127285.0,139042.0,80966.0,88.5
2024,WV,HC.gov,51046.0,17571.0,1119.0,118.0,49334.0,1035.0,88.0,19394.0,33475.0,2603.0,3700.0,7304.0,9998.0,11599.0,15475.0,367.0,24621.0,26425.0,25293.0,96.6
2024,WY,HC.gov,42293.0,8861.0,937.0,118.0,40149.0,863.0,80.0,9557.0,33432.0,6470.0,3864.0,6595.0,7209.0,6620.0,11365.0,170.0,19589.0,22704.0,18824.0,94.9
2025,AK,HC.gov,28736.0,5735.0,1105.0,223.0,25170.0,1008.0,115.0,5057.0,23001.0,4770.0,1978.0,4597.0,5541.0,4836.0,6655.0,359.0,13729.0,15007.0,7024.0,87.6
2025,AL,HC.gov,477838.0,74133.0,649.0,65.0,457379.0,610.0,44.0,314840.0,403705.0,17216.0,54580.0,88433.0,107396.0,106202.0,100567.0,3444.0,222108.0,255730.0,252013.0,95.7
2025,AR,HC.gov,166639.0,36976.0,591.0,124.0,153328.0,507.0,88.0,102908.0,129663.0,20710.0,17214.0,26233.0,30625.0,31680.0,39078.0,1099.0,73172.0,93467.0,37969.0,92.0
2025,AZ,HC.gov,423025.0,76584.0,524.0,113.0,379185.0,458.0,69.0,212207.0,346441.0,52219.0,41378.0,63960.0,75683.0,78230.0,106727.0,4828.0,206865.0,216160.0,174185.0,89.6
2025,CA,SBE,1979504.0,345711.0,686.0,187.0,1751690.0,562.0,135.0,899105.0,1633793.0,155660.0,203200.0,352331.0,337382.0,361241.0,548814.0,20875.0,952679.0,1026824.0,561845.0,88.5
2025,CO,SBE,282481.0,49047.0,570.0,205.0,225484.0,457.0,138.0,82074.0,233434.0,35057.0,24144.0,44005.0,49044.0,45782.0,70446.0,14003.0,134285.0,148189.0,78279.0,79.8
2025,CT,SBE,151151.0,28909.0,918.0,223.0,133192.0,789.0,146.0,72908.0,122242.0,9960.0,17642.0,22140.0,23604.0,27334.0,47765.0,2706.0,67373.0,83778.0,42213.0,88.1
2025,DC,SBE,14930.0,3432.0,739.0,610.0,4217.0,622.0,443.0,558.0,11498.0,1502.0,932.0,3607.0,3400.0,2535.0,2732.0,222.0,6987.0,7943.0,98.0,28.2
2025,DE,HC.gov,52931.0,9732.0,749.0,217.0,48014.0,586.0,169.0,15720.0,43199.0,6700.0,4797.0,7752.0,9107.0,9041.0,14668.0,866.0,24347.0,28584.0,9539.0,90.7
2025,FL,HC.gov,4735415.0,722759.0,641.0,67.0,4601986.0,591.0,49.0,3059411.0,4012656.0,556153.0,547888.0,779563.0,944288.0,876825.0,917243.0,113455.0,2283157.0,2452258.0,2367077.0,97.2
2025,GA,SBE,1510852.0,227569.0,620.0,74.0,1398360.0,590.0,41.0,1001636.0,1283283.0,139049.0,195435.0,265098.0,302652.0,296590.0,285480.0,26548.0,717253.0,793599.0,758693.0,92.6
2025,HI,HC.gov,24606.0,5143.0,729.0,252.0,20439.0,574.0,186.0,6670.0,19463.0,1746.0,1443.0,3247.0,4722.0,5268.0,7697.0,483.0,11360.0,13246.0,3701.0,83.1
2025,IA,HC.gov,136833.0,24369.0,555.0,141.0,120692.0,470.0,99.0,45615.0,112464.0,10952.0,12289.0,21367.0,24998.0,24471.0,41704.0,1052.0,65986.0,70847.0,42927.0,88.2
2025,ID,SBE,117373.0,20410.0,482.0,129.0,100762.0,411.0,78.0,39014.0,96963.0,27977.0,12071.0,15561.0,17333.0,16888.0,27109.0,434.0,54501.0,62872.0,29947.0,85.8
2025,IL,HC.gov,465985.0,111081.0,674.0,190.0,418039.0,540.0,143.0,239201.0,354904.0,37662.0,45777.0,85014.0,83506.0,81727.0,124627.0,7672.0,222937.0,243048.0,110205.0,89.7
2025,IN,HC.gov,359240.0,63327.0,503.0,120.0,322426.0,427.0,77.0,197804.0,295913.0,33876.0,34215.0,59447.0,71939.0,70336.0,85770.0,3657.0,177772.0,181468.0,118399.0,89.8
2025,KS,HC.gov,200046.0,34577.0,649.0,106.0,187387.0,580.0,73.0,109885.0,165469.0,18993.0,22866.0,32724.0,39955.0,36946.0,46549.0,2013.0,96210.0,103836.0,94899.0,93.7
2025,KY,SBE,97374.0,23493.0,601.0,180.0,83518.0,489.0,119.0,47032.0,73881.0,6864.0,9336.0,15731.0,17715.0,18051.0,28916.0,761.0,42209.0,55163.0,14257.0,85.8
2025,LA,HC.gov,292994.0,49243.0,642.0,72.0,281548.0,593.0,50.0,142136.0,243751.0,21265.0,30228.0,48277.0,64354.0,60694.0,65497.0,2679.0,143905.0,149089.0,183586.0,96.1
2025,MA,SBE,389191.0,62555.0,535.0,198.0,324367.0,404.0,126.0,214987.0,326636.0,19399.0,47193.0,78644.0,80837.0,72433.0,84993.0,5688.0,174390.0,214801.0,71536.0,83.3
2025,MD,SBE,247243.0,54255.0,492.0,184.0,188904.0,404.0,108.0,64355.0,192988.0,15136.0,27978.0,47220.0,45197.0,42940.0,57095.0,11677.0,107603.0,139640.0,40662.0,76.4
2025,ME,SBE,64678.0,11285.0,758.0,245.0,54757.0,607.0,178.0,18493.0,53393.0,6866.0,4126.0,9019.0,10749.0,11261.0,22279.0,378.0,29923.0,34755.0,5697.0,84.7
2025,MI,HC.gov,531083.0,97493.0,540.0,131.0,484004.0,448.0,96.0,256052.0,433590.0,58892.0,49406.0,86540.0,93430.0,93904.0,143709.0,5202.0,265507.0,265576.0,202069.0,91.1
2025,MN,SBE,151512.0,42289.0,529.0,307.0,92489.0,364.0,216.0,14274.0,109223.0,18069.0,12426.0,21593.0,22856.0,23135.0,52803.0,630.0,71882.0,79630.0,3059.0,61.0
2025,MO,HC.gov,417000.0,65059.0,621.0,91.0,392595.0,564.0,62.0,220630.0,351941.0,35909.0,38993.0,65929.0,85460.0,83653.0,103467.0,3589.0,209118.0,207882.0,188825.0,94.1
2025,MS,HC.gov,338159.0,48089.0,605.0,41.0,331210.0,576.0,30.0,260594.0,290070.0,17764.0,45126.0,57997.0,72713.0,73799.0,68474.0,2286.0,155858.0,182301.0,153937.0,97.9
2025,MT,HC.gov,77221.0,15404.0,634.0,151.0,68707.0,543.0,102.0,24909.0,61817.0,10384.0,6962.0,12485.0,14307.0,13049.0,19712.0,322.0,36937.0,40284.0,28925.0,89.0
2025,NC,HC.gov,975110.0,126127.0,637.0,97.0,919453.0,573.0,69.0,435456.0,848983.0,87923.0,92560.0,166635.0,192001.0,199385.0,224592.0,12014.0,478693.0,496417.0,396838.0,94.3
2025,ND,HC.gov,42901.0,7354.0,585.0,145.0,38928.0,485.0,111.0,10914.0,35547.0,9971.0,3819.0,6453.0,6929.0,5594.0,9903.0,232.0,21177.0,21724.0,11721.0,90.7
2025,NE,HC.gov,136684.0,23369.0,687.0,114.0,129941.0,602.0,87.0,47247.0,113315.0,24540.0,13530.0,19677.0,24644.0,22976.0,30355.0,962.0,67665.0,69019.0,58669.0,95.1
2025,NH,HC.gov,70337.0,12536.0,469.0,230.0,49757.0,338.0,150.0,22056.0,57801.0,6126.0,5739.0,11503.0,12542.0,11722.0,22131.0,574.0,33375.0,36962.0,5415.0,70.7
2025,NJ,SBE,513217.0,112699.0,673.0,179.0,462504.0,548.0,137.0,288485.0,400518.0,42986.0,55846.0,92184.0,86683.0,93671.0,127222.0,14625.0,237959.0,275258.0,102844.0,90.1
2025,NM,SBE,70373.0,11197.0,657.0,152.0,60022.0,592.0,86.0,19370.0,59176.0,5748.0,6414.0,9620.0,11010.0,13209.0,22855.0,1517.0,31140.0,39231.0,19941.0,85.3
2025,NV,SBE,110687.0,26852.0,555.0,152.0,96123.0,465.0,99.0,57382.0,83835.0,17257.0,8651.0,14685.0,18534.0,19083.0,29695.0,2782.0,51459.0,59228.0,18832.0,86.8
2025,NY,SBE,221534.0,37813.0,791.0,532.0,140403.0,440.0,340.0,41504.0,183721.0,9339.0,16324.0,40567.0,40213.0,42187.0,69009.0,3895.0,107615.0,113919.0,5335.0,63.4
2025,OH,HC.gov,583443.0,99034.0,580.0,126.0,529774.0,500.0,79.0,271210.0,484409.0,54277.0,53674.0,93829.0,111785.0,110815.0,153528.0,5535.0,294668.0,288775.0,249750.0,90.8
2025,OK,HC.gov,307989.0,42750.0,616.0,78.0,296735.0,558.0,58.0,168915.0,265239.0,34796.0,30755.0,47421.0,65537.0,62119.0,64426.0,2935.0,151420.0,156569.0,171582.0,96.3
2025,OR,HC.gov,139688.0,23703.0,696.0,272.0,111620.0,531.0,199.0,30289.0,115985.0,12307.0,8846.0,18229.0,24682.0,27896.0,46430.0,1298.0,63126.0,76562.0,15466.0,79.9
2025,PA,SBE,496661.0,90472.0,655.0,187.0,429551.0,541.0,134.0,145431.0,406189.0,36018.0,42151.0,80568.0,85945.0,87813.0,158358.0,5808.0,230358.0,266303.0,111022.0,86.5
2025,RI,SBE,42117.0,7414.0,568.0,155.0,36997.0,470.0,109.0,15569.0,34703.0,1803.0,4704.0,7390.0,7907.0,8004.0,11302.0,1007.0,18148.0,23965.0,12499.0,87.8
2025,SC,HC.gov,631948.0,102091.0,572.0,73.0,602457.0,523.0,52.0,271277.0,529857.0,60916.0,71413.0,104686.0,124411.0,125178.0,139921.0,5423.0,305920.0,326028.0,352217.0,95.3
2025,SD,HC.gov,54721.0,8689.0,691.0,125.0,51707.0,600.0,99.0,18975.0,46032.0,11375.0,4940.0,8186.0,9047.0,7797.0,13146.0,230.0,26579.0,28142.0,15376.0,94.5
2025,TN,HC.gov,642867.0,105348.0,634.0,72.0,610685.0,592.0,46.0,363348.0,537519.0,46310.0,69200.0,113934.0,132574.0,133481.0,140820.0,6548.0,320180.0,322687.0,297167.0,95.0
2025,TX,HC.gov,3966226.0,708067.0,573.0,57.0,3781291.0,541.0,34.0,1815284.0,3258159.0,540486.0,496650.0,649667.0,752483.0,719999.0,720935.0,86006.0,1880377.0,2085849.0,2302231.0,95.3
2025,UT,HC.gov,421890.0,67471.0,514.0,70.0,403968.0,463.0,52.0,237811.0,354419.0,117239.0,55598.0,74404.0,67140.0,53134.0,50523.0,3852.0,205327.0,216563.0,222329.0,95.8
2025,VA,SBE,388856.0,69335.0,489.0,135.0,335255.0,410.0,87.0,126651.0,319521.0,53095.0,37426.0,55700.0,64535.0,69771.0,98096.0,10233.0,183230.0,205626.0,115196.0,86.2
2025,VT,SBE,32862.0,3663.0,1067.0,220.0,30459.0,911.0,192.0,6610.0,29199.0,2030.0,2894.0,5074.0,6194.0,6287.0,10033.0,350.0,17417.0,15445.0,9194.0,92.7
2025,WA,SBE,308227.0,58242.0,629.0,288.0,224315.0,469.0,173.0,115025.0,249985.0,19389.0,31719.0,54555.0,57227.0,54242.0,83527.0,7568.0,139555.0,168672.0,40854.0,72.8
2025,WI,HC.gov,313579.0,53265.0,687.0,167.0,278768.0,585.0,118.0,118784.0,260314.0,20956.0,26965.0,45210.0,49905.0,52550.0,115965.0,2028.0,149652.0,163927.0,97917.0,88.9
2025,WV,HC.gov,67113.0,12378.0,1170.0,101.0,65152.0,1102.0,74.0,26026.0,54735.0,3441.0,5144.0,9992.0,13736.0,15785.0,18610.0,405.0,32134.0,34979.0,32496.0,97.1
2025,WY,HC.gov,46643.0,9319.0,1006.0,134.0,44423.0,915.0,96.0,11876.0,37324.0,7409.0,4372.0,7271.0,8019.0,7440.0,11949.0,183.0,21513.0,25130.0,19807.0,95.2
2026,AK,HC.gov,26079.0,4584.0,1043.0,344.0,19249.0,947.0,114.0,4092.0,21495.0,4547.0,1773.0,3962.0,5061.0,4503.0,5916.0,317.0,12421.0,13658.0,5054.0,73.8
2026,AL,HC.gov,455776.0,60346.0,743.0,126.0,415172.0,678.0,70.0,221936.0,395430.0,14889.0,51688.0,82459.0,103784.0,103605.0,95551.0,3800.0,216403.0,239373.0,149890.0,91.1
2026,AR,HC.gov,160307.0,29746.0,839.0,162.0,139372.0,779.0,79.0,51021.0,130561.0,20701.0,16196.0,24671.0,29055.0,30582.0,38040.0,1062.0,70501.0,89806.0,44958.0,86.9
2026,AZ,HC.gov,357144.0,56742.0,688.0,229.0,295299.0,555.0,133.0,119059.0,300402.0,47071.0,34469.0,51832.0,62052.0,63911.0,92951.0,4858.0,174957.0,182187.0,62361.0,82.7
2026,CA,SBE,1927371.0,235055.0,737.0,264.0,1577627.0,579.0,165.0,837535.0,1692316.0,146696.0,204229.0,339135.0,339882.0,349038.0,527890.0,20501.0,931847.0,995514.0,212367.0,81.9
2026,CO,SBE,277238.0,37335.0,673.0,318.0,191153.0,511.0,187.0,73868.0,239903.0,34292.0,24137.0,43764.0,49444.0,45639.0,67420.0,12542.0,131758.0,145475.0,46686.0,68.9
2026,CT,SBE,156745.0,26902.0,1030.0,277.0,123873.0,952.0,100.0,83665.0,129843.0,9418.0,19059.0,24605.0,26884.0,28269.0,45672.0,2838.0,68694.0,88051.0,38233.0,79.0
2026,DC,SBE,16053.0,3522.0,815.0,725.0,3012.0,480.0,398.0,503.0,12531.0,1635.0,1032.0,3629.0,3764.0,2735.0,2981.0,277.0,,,,18.8
2026,DE,HC.gov,44663.0,6758.0,901.0,320.0,36026.0,720.0,172.0,10073.0,37905.0,6016.0,3972.0,6282.0,7457.0,7442.0,12682.0,812.0,20235.0,24428.0,5529.0,80.7
2026,FL,HC.gov,4538772.0,725149.0,806.0,106.0,4295772.0,740.0,62.0,2164168.0,3813623.0,563684.0,503167.0,719675.0,919788.0,837919.0,875830.0,118709.0,2186272.0,2352500.0,1525517.0,94.6
2026,GA,SBE,1324295.0,192032.0,777.0,164.0,1180015.0,688.0,89.0,675862.0,1132263.0,123661.0,168535.0,224980.0,263585.0,263502.0,257489.0,22543.0,624621.0,699674.0,307776.0,89.1
2026,HI,HC.gov,23380.0,4130.0,778.0,372.0,16702.0,568.0,243.0,5179.0,19250.0,1667.0,1364.0,2941.0,4531.0,5115.0,7264.0,498.0,10771.0,12609.0,1169.0,71.4
2026,IA,HC.gov,123304.0,17687.0,615.0,235.0,93877.0,499.0,134.0,26367.0,105617.0,10776.0,11107.0,18474.0,21587.0,21724.0,38573.0,1063.0,59402.0,63902.0,17048.0,76.1
2026,ID,SBE,120426.0,15959.0,509.0,202.0,92090.0,402.0,108.0,31552.0,104467.0,29187.0,12501.0,15689.0,17665.0,17564.0,27368.0,452.0,56020.0,64406.0,15087.0,76.5
2026,IL,SBE,448568.0,74773.0,816.0,230.0,382114.0,688.0,142.0,129236.0,373795.0,37532.0,42692.0,79958.0,82443.0,79170.0,117840.0,8933.0,212230.0,236338.0,97565.0,85.2
2026,IN,HC.gov,300049.0,42907.0,623.0,222.0,250156.0,481.0,137.0,144117.0,257142.0,33098.0,26573.0,46024.0,57434.0,58668.0,74899.0,3353.0,148122.0,151927.0,30907.0,83.4
2026,KS,HC.gov,192811.0,26335.0,779.0,160.0,170974.0,697.0,80.0,82814.0,166476.0,19078.0,21582.0,31367.0,40410.0,35825.0,42341.0,2208.0,93348.0,99463.0,54975.0,88.7
2026,KY,SBE,89028.0,15624.0,797.0,288.0,71435.0,634.0,168.0,38204.0,73404.0,6848.0,8283.0,13672.0,15969.0,16760.0,26811.0,685.0,38446.0,50576.0,5096.0,80.2
2026,LA,HC.gov,296648.0,31342.0,759.0,144.0,270419.0,674.0,82.0,104278.0,265306.0,21253.0,29803.0,47651.0,64388.0,64580.0,65807.0,3166.0,149108.0,147540.0,98447.0,91.2
2026,MA,SBE,403624.0,56744.0,594.0,325.0,292196.0,371.0,219.0,202567.0,346880.0,19709.0,48941.0,80784.0,85600.0,75202.0,87340.0,5789.0,179192.0,221459.0,6783.0,72.4
2026,MD,SBE,255612.0,47815.0,542.0,284.0,172309.0,384.0,181.0,66136.0,207797.0,15653.0,30289.0,49532.0,48122.0,44150.0,56753.0,11113.0,110879.0,144733.0,5301.0,67.4
2026,ME,SBE,58523.0,8577.0,913.0,340.0,43597.0,769.0,178.0,14059.0,49946.0,5899.0,3647.0,7927.0,10003.0,10385.0,20271.0,391.0,26910.0,31613.0,4796.0,74.5
2026,MI,HC.gov,497064.0,64637.0,657.0,222.0,402911.0,536.0,127.0,187924.0,432427.0,57935.0,45737.0,79210.0,87019.0,86257.0,134622.0,6284.0,249747.0,247317.0,80373.0,81.1
2026,MN,SBE,139251.0,24417.0,639.0,437.0,68982.0,409.0,284.0,11775.0,114834.0,16199.0,10829.0,18999.0,21388.0,21861.0,49301.0,674.0,66073.0,73178.0,,49.5
2026,MO,HC.gov,365734.0,46284.0,724.0,173.0,316392.0,638.0,90.0,124690.0,319450.0,36487.0,32421.0,54443.0,73463.0,72763.0,92437.0,3720.0,186175.0,179559.0,90976.0,86.5
2026,MS,HC.gov,313392.0,62394.0,816.0,131.0,298865.0,718.0,94.0,186310.0,250998.0,28732.0,42585.0,50779.0,63668.0,64568.0,60813.0,2247.0,147288.0,166104.0,81264.0,95.4
2026,MT,HC.gov,73255.0,10443.0,729.0,230.0,56892.0,643.0,107.0,17672.0,62812.0,10311.0,6556.0,11499.0,13577.0,12498.0,18448.0,366.0,35203.0,38052.0,16901.0,77.7
2026,NC,HC.gov,761457.0,125794.0,755.0,180.0,662864.0,660.0,97.0,209992.0,635663.0,81512.0,66945.0,119284.0,148097.0,151310.0,182796.0,11513.0,372621.0,388836.0,224848.0,87.1
2026,ND,HC.gov,41014.0,5230.0,591.0,229.0,32183.0,462.0,126.0,8575.0,35784.0,9647.0,3698.0,5960.0,6800.0,5459.0,9253.0,197.0,20162.0,20852.0,6113.0,78.5
2026,NE,HC.gov,128492.0,14833.0,800.0,217.0,111189.0,674.0,120.0,31736.0,113659.0,23273.0,12923.0,18338.0,23152.0,21848.0,27776.0,1182.0,63521.0,64971.0,22486.0,86.5
2026,NH,HC.gov,66024.0,11751.0,553.0,342.0,36748.0,378.0,200.0,15992.0,54273.0,6458.0,5372.0,10135.0,11496.0,10857.0,21173.0,533.0,30856.0,35168.0,1649.0,55.7
2026,NJ,SBE,509192.0,77970.0,734.0,277.0,418531.0,556.0,185.0,252924.0,431222.0,43167.0,55560.0,90571.0,87970.0,93349.0,124817.0,13758.0,236210.0,272982.0,19953.0,82.2
2026,NM,SBE,83103.0,12863.0,842.0,299.0,68362.0,659.0,196.0,30047.0,70240.0,7366.0,8194.0,11930.0,13709.0,15318.0,24547.0,2039.0,36561.0,46542.0,6728.0,82.3
2026,NV,SBE,104286.0,20911.0,659.0,234.0,85980.0,516.0,148.0,47753.0,83375.0,16023.0,8060.0,13239.0,17819.0,17903.0,28305.0,2937.0,48676.0,55610.0,4694.0,82.4
2026,NY,SBE,210704.0,31868.0,812.0,636.0,89718.0,422.0,376.0,45169.0,178836.0,10430.0,15251.0,36377.0,38185.0,39418.0,67356.0,3687.0,102028.0,108676.0,595.0,42.6
2026,OH,HC.gov,469616.0,73309.0,665.0,233.0,387729.0,523.0,131.0,143213.0,396307.0,49039.0,41017.0,71154.0,84165.0,86431.0,132286.0,5524.0,236755.0,232861.0,79348.0,82.6
2026,OK,HC.gov,261887.0,33769.0,727.0,161.0,237649.0,624.0,98.0,110178.0,228118.0,30194.0,26054.0,37598.0,53972.0,54107.0,56947.0,3015.0,130062.0,131825.0,72034.0,90.7
2026,OR,HC.gov,118372.0,16801.0,741.0,426.0,71031.0,525.0,253.0,18109.0,101571.0,11340.0,7112.0,13831.0,20864.0,24175.0,39861.0,1189.0,53365.0,65007.0,2016.0,60.0
2026,PA,SBE,501459.0,81373.0,742.0,251.0,400008.0,616.0,145.0,117089.0,420086.0,39969.0,42670.0,80191.0,89201.0,88136.0,155023.0,6269.0,233983.0,267476.0,70865.0,79.8
2026,RI,SBE,43446.0,9818.0,649.0,246.0,35699.0,491.0,166.0,14773.0,33628.0,2256.0,5052.0,7551.0,8291.0,8208.0,11207.0,881.0,18492.0,24954.0,2751.0,82.2
2026,SC,HC.gov,587567.0,84654.0,655.0,139.0,524034.0,579.0,76.0,179913.0,502913.0,59608.0,64537.0,92920.0,118077.0,115947.0,130910.0,5568.0,287019.0,300548.0,176288.0,89.2
2026,SD,HC.gov,50951.0,6685.0,684.0,211.0,42465.0,568.0,118.0,13836.0,44266.0,11405.0,4581.0,7272.0,8237.0,7297.0,11963.0,196.0,24756.0,26195.0,7850.0,83.3
2026,TN,HC.gov,569310.0,92921.0,838.0,141.0,514288.0,772.0,67.0,196796.0,476389.0,45220.0,57899.0,94914.0,116826.0,118814.0,129107.0,6530.0,286608.0,282702.0,206664.0,90.3
2026,TX,HC.gov,4172233.0,764316.0,709.0,89.0,3877775.0,667.0,41.0,1085487.0,3407917.0,668809.0,485549.0,637307.0,853029.0,731528.0,709598.0,86413.0,2000093.0,2172140.0,2064847.0,92.9
2026,UT,HC.gov,387336.0,46063.0,571.0,120.0,350154.0,499.0,68.0,168777.0,341273.0,109906.0,50560.0,66646.0,60528.0,49036.0,46620.0,4040.0,186612.0,200724.0,96397.0,90.4
2026,VA,SBE,370086.0,58469.0,575.0,215.0,288477.0,461.0,124.0,108046.0,311617.0,51996.0,35830.0,51485.0,61196.0,66167.0,93825.0,9587.0,173752.0,196334.0,41133.0,77.9
2026,VT,SBE,30344.0,2492.0,1090.0,364.0,23336.0,947.0,183.0,1198.0,27852.0,1830.0,2712.0,4690.0,5657.0,5816.0,9321.0,318.0,14337.0,16007.0,4640.0,76.9
2026,WA,SBE,290109.0,51635.0,738.0,343.0,187093.0,612.0,146.0,49542.0,238474.0,19506.0,27938.0,48931.0,53994.0,51657.0,81114.0,6969.0,131440.0,158669.0,27922.0,64.5
2026,WI,HC.gov,291336.0,39582.0,784.0,250.0,228117.0,681.0,123.0,88824.0,251754.0,20874.0,24188.0,41573.0,46593.0,48337.0,107566.0,2205.0,137094.0,154242.0,44462.0,78.3
2026,WV,HC.gov,55879.0,6922.0,1314.0,208.0,49659.0,1244.0,80.0,14766.0,48957.0,3451.0,4273.0,7905.0,10352.0,12594.0,16854.0,450.0,26444.0,29435.0,19864.0,88.9
2026,WY,HC.gov,41545.0,5503.0,1217.0,235.0,36186.0,1127.0,88.0,9430.0,36042.0,6493.0,3991.0,6461.0,7496.0,6698.0,10167.0,239.0,19138.0,22407.0,9569.0,87.1
